Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Gabon,GAB,32.66975223,29.36338076,32.15018184,28.37317371,26.72838186,24.04793496,28.16676988,26.60387458,26.79916058,30.6795659,31.49255284,28.75241648,31.39077076
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Gambia, The",GMB,30.56114557,25.10846505,32.48556634,37.76500659,48.76013204,49.56396549,47.21358922,42.06748538,39.87977866,41.70302006,42.6882991,40.79463643,44.15393512
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Georgia,GEO,39.66721214,38.86856965,42.39970193,46.42210906,48.18229923,51.56768518,57.01668186,57.95058307,58.40357726,48.93400867,52.76446431,54.77406893,57.79832477
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Germany,DEU,30.56045888,30.10711746,28.1989689,28.92765126,30.40768601,32.68073677,35.89182075,36.3606196,37.48502971,32.86284488,37.0527042,39.92956288,39.90053941
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ghana,GHA,67.24617254,64.81283769,54.87299128,56.60810306,60.36700923,61.72229716,40.73014511,40.82923168,44.48476831,42.30287255,45.90109781,49.3588453,52.80881695
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Greece,GRC,34.60124024,33.35122495,30.23614181,29.64547067,29.19032702,29.58863369,31.67622985,35.00410446,35.9681466,28.76165985,30.72689281,32.30920412,33.13377263
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Greenland,GRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Grenada,GRD,59.63693411,53.8399215,50.35896053,52.6992836,53.26507526,56.97106807,57.60700514,57.53125918,54.69415076,46.80278692,49.22974846,50.79254771,49.46782374
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guam,GUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guatemala,GTM,28.95055351,41.33709319,39.73291554,40.18598008,42.10262003,40.99397212,41.88645666,42.33323197,39.40697389,33.13058907,36.30918232,37.35876799,36.11378101
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea,GIN,28.95784597,30.018247,28.97042449,25.18539567,25.8162429,35.11107283,42.61709778,36.4184152,40.0766114,30.79324767,36.52740924,48.12222138,61.97138749
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea-Bissau,GNB,33.1174935,26.82298343,23.35127899,24.59180791,26.38522046,28.57300801,32.51164925,33.93933667,32.87505944,35.02123458,35.34939237,30.84005407,24.6748161
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guyana,GUY,110.6886278,111.4187728,105.4604886,99.79088888,105.6574642,119.206521,77.67019222,77.91487175,85.79689711,75.17513326,79.59515032,85.44622016,86.81520486
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Haiti,HTI,33.41453983,36.1411902,36.00097843,47.86068572,44.00977298,42.93986372,45.0185868,38.94189269,44.19130851,42.57428699,64.74909347,58.97396105,53.16084509
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Honduras,HND,66.41998159,64.56137151,65.2668724,68.15424968,77.03877529,77.4839263,77.07719305,81.56162338,84.42367851,57.3747552,63.68293204,70.95921592,70.28541699
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Hong Kong SAR, China",HKG,137.355187,132.4311845,139.2056522,159.0340018,177.9419704,182.4353368,190.6390457,193.0464587,198.6031519,183.3552007,213.5375031,221.6040901,224.4310057
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Hungary,HUN,70.48796663,66.13025275,60.1278056,60.38517267,63.68459225,65.06715733,75.40847672,77.65181789,79.33986892,70.77375498,76.96059711,81.08705513,80.10185452
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Iceland,ISL,39.45686241,38.29766272,34.50664812,35.99378248,38.06253625,42.35264006,48.3032849,42.53539466,43.70287926,40.78809366,43.5280616,48.64037608,50.94272567
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,India,IND,13.66406087,13.20332921,14.98154859,15.37489378,19.30611897,22.02504125,24.22831779,24.44529807,28.66823998,25.42733671,26.33802469,30.74672165,31.11994425
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Indonesia,IDN,30.45956744,30.76107226,26.39184242,23.13883828,27.54459896,29.92066824,25.6224105,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Iran, Islamic Rep.",IRN,19.7901899,21.23224612,23.7587844,26.05163294,26.94678116,24.83414935,23.98770645,21.81735765,22.47797301,21.90440679,20.33618284,16.54401338,20.73196886
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Iraq,IRQ,49.63282142,61.50686458,49.19199623,76.84180641,63.96306859,61.39466973,38.61857687,28.19301393,30.72723605,39.28726856,34.08065041,27.75380518,29.10454128
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ireland,IRL,80.66584823,79.74438933,73.29772841,65.59868855,66.1468961,68.77992428,70.98360031,72.56584799,75.59957038,80.07612943,87.11482465,83.25342819,90.02185629
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Isle of Man,IMY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Israel,ISR,35.57067991,33.58689366,35.69729115,35.35516977,38.95997337,40.70641423,40.37012398,41.070102,38.82487116,30.44626608,32.79619782,35.41269182,35.58654764
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Italy,ITA,24.80687236,24.46664739,23.71625969,22.89797205,23.47015623,24.75079191,27.05182395,27.77343725,27.74016571,23.1211003,27.13743317,28.5523266,27.57445982
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Jamaica,JAM,NA,NA,49.08480334,51.53707836,51.77412749,55.21465822,60.61411181,61.51573114,71.63434392,52.41149986,49.59347104,53.51462707,51.92915558
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Japan,JPN,9.428666693,9.809072696,9.911088317,10.21754226,11.25303811,12.90492416,14.91486855,16.05600037,17.51715301,12.32917186,13.9762397,16.0343875,16.66065403
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Jordan,JOR,68.60064456,67.24355023,66.70600507,68.42593859,82.55339814,94.20680526,87.87331487,91.75840825,87.51131848,69.08044217,69.02988279,73.85898832,74.26475351
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kazakhstan,KAZ,49.09726583,46.9540499,47.04104489,43.04631033,43.90878928,44.56814477,40.47822896,42.84881221,37.14841971,33.92764502,29.8940864,27.30176594,30.46970256
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kenya,KEN,31.72147324,33.01525966,30.27469965,30.04545059,32.86674477,35.96983595,32.25154548,31.97579751,34.90454109,30.83101232,33.57024151,38.82270088,35.40526961
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kiribati,KIR,92.54409129,98.36065574,113.5338346,97.12230216,95.68345324,123.0215827,95.68345324,98.63945578,98.13664596,98.1595092,87.19512195,95.20958084,105.9171598
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Korea, Dem. People’s Rep.",PRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Korea, Rep.",KOR,32.93833524,31.17862175,29.32686597,30.69083409,34.46608353,34.37463885,36.38508631,38.05833994,49.97214104,42.8628772,46.23460059,54.25257807,53.54597016
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kosovo,KSV,NA,NA,NA,NA,NA,NA,47.82046944,50.65979498,54.24649359,51.93440387,55.41489458,56.7584223,52.37191651
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kuwait,KWT,30.14693172,35.53873563,36.60914668,34.46414803,32.37997374,28.26685881,24.16694944,28.31711734,25.92377587,29.39497342,30.35451388,25.8988135,26.2796015
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kyrgyz Republic,KGZ,47.58290743,37.02243944,43.3394416,45.25154848,51.25980423,56.77844819,79.02936816,84.14540898,92.55712613,78.68080621,81.67852782,81.64136325,95.27173687
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lao PDR,LAO,44.21449054,37.80972118,36.89421615,37.04689593,46.95448288,46.49928219,45.92271534,47.95797704,44.212184,40.09105225,37.90863603,43.10480033,48.66133172
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Latvia,LVA,44.88720093,48.45504968,46.76055536,48.71831929,54.6845156,57.72366649,60.74756327,57.5730322,52.5386494,44.26623951,55.18220903,62.97563625,65.98272595
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lebanon,LBN,35.9377402,39.95189236,34.94389027,37.35425268,58.30326053,58.55224206,57.97370503,63.06072874,69.86263547,58.63364355,61.85689354,64.1784869,73.54778829
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lesotho,LSO,134.7245592,136.5459271,143.7169393,139.3719782,129.7830175,120.8737711,119.0995909,118.0021365,120.5303119,112.7276286,111.3830097,103.481353,103.1650605
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Liberia,LBR,38.93664403,31.41806142,30.77854512,35.86384615,222.8776069,211.2727273,194.6926712,236.3918405,246.8117696,146.4748135,146.2833018,147.1463699,112.24431
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Libya,LBY,13.72308948,16.63275194,34.09195756,33.29565735,32.37337119,27.14404653,28.29967589,29.52513901,28.98194607,42.82206415,42.09748424,44.79154406,39.7309851
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Liechtenstein,LIE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lithuania,LTU,44.7286382,49.50754023,53.0177724,51.95623213,54.41981108,61.09648822,65.89985105,63.49578567,68.71041109,53.61938276,67.21963067,77.57616233,80.79623852
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Luxembourg,LUX,121.7164925,125.8423766,117.7775894,116.8143508,128.899333,136.4615669,145.2834989,152.0746013,159.3568215,136.4776857,147.1295746,154.8368457,158.8847503
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Macao SAR, China",MAC,64.63067276,68.01230595,70.30330979,70.65710828,66.61084083,62.30448294,61.24378653,65.87041745,63.26672729,49.59443828,49.82707913,53.44339478,50.74228032
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Macedonia, FYR",MKD,47.21330727,42.27930252,45.23263504,43.41295302,50.16596269,51.03340282,54.76018397,61.97635221,68.34558558,54.37145159,58.09131572,66.067697,66.8405817
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Madagascar,MDG,38.0051148,32.29216749,22.57384546,32.07349371,47.48388761,45.55279016,45.76860123,52.06714314,56.9084652,51.62728555,43.04859427,42.3336619,43.96676792
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malawi,MWI,35.33498301,39.12717733,34.15408402,40.5960795,43.19448924,52.18689338,47.10994099,40.26388026,48.90694349,38.95657235,44.94054885,39.83681371,51.96877857
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malaysia,MYS,100.5973608,92.96214465,91.05090655,87.25168291,95.00072777,90.95548385,90.39198503,86.29753209,77.16882709,71.14224525,71.0145051,69.68235218,68.54191141
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Maldives,MDV,71.61830575,51.57387736,50.0469114,51.22958967,60.07665777,77.55943759,70.96261644,93.84849626,98.21635321,68.71139184,72.79197382,98.99712276,85.26010178
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mali,MLI,32.74288258,34.21170131,30.61728682,34.83496825,32.60935752,32.91453348,32.89007307,32.75308078,24.45222772,22.37687934,24.51864119,26.76204322,28.35228105
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malta,MLT,98.42040109,82.61218924,79.22062958,78.53379865,80.59988082,79.9074151,91.02124473,91.57485656,89.28045481,79.01137163,84.76564401,88.89851911,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Marshall Islands,MHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritania,MRT,45.30320028,46.62996768,42.26719547,46.81229483,66.60891975,82.48062176,51.741045,58.13393991,67.04050889,56.75960833,61.17551042,63.25164573,86.56737369
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritius,MUS,61.94434447,62.53377771,58.78270278,55.38749021,56.39275043,65.85816455,70.94788329,67.17104239,66.09858703,58.31509382,63.76876024,66.35315825,66.69700124
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mexico,MEX,26.85434685,24.88392125,24.90853666,26.33912386,27.99272719,28.00871899,28.85400305,29.33391889,30.17290794,28.80521058,31.11049418,32.56293781,33.82317876
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Micronesia, Fed. Sts.",FSM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Moldova,MDA,75.43191137,73.53492956,77.93391765,87.24663761,82.0003923,91.67175154,91.89767336,97.14084547,93.6035296,73.49120433,78.54521485,85.8294623,83.94184084
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Monaco,MCO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mongolia,MNG,67.88985829,65.49998589,67.79063714,67.94734398,70.54154331,63.6120761,53.48671802,58.26597799,67.18097748,57.53575784,56.6710493,74.445674,66.01641315
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Montenegro,MNE,51.11021029,61.98641032,59.88441291,46.98801404,58.08701641,61.07601458,79.09839842,86.69899685,93.99923062,65.41954339,62.73592121,64.31001038,68.09356158
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Morocco,MAR,33.35138199,31.94215787,32.26035301,31.49316277,34.32412899,37.91528562,39.67894358,43.91549426,49.93047022,39.91192853,43.01461592,48.7267659,50.1953694
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mozambique,MOZ,39.56449934,34.30051878,56.00572356,50.94530619,48.2802898,46.17729082,40.98490219,39.91219025,36.26716798,40.19612558,46.2213269,55.63264771,77.81575368
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Myanmar,MMR,0.589955941,0.517913062,0.265054651,0.17362533,0.124893586,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Namibia,NAM,44.55041416,47.66952794,48.07312505,52.47147074,42.07921891,40.31256188,41.55988376,55.81751748,66.85305048,73.13079753,60.65620705,57.47500272,60.15426226
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nepal,NPL,32.42658529,33.28327214,28.49358898,28.54801912,29.46459146,29.47926069,31.3153968,31.72361014,33.26038609,34.66009358,36.4023696,32.92422422,33.58431368
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Netherlands,NLD,59.95902344,57.1630557,53.95964821,52.94540244,55.61238999,57.93727743,60.54691546,61.44827811,63.01600687,55.82601937,63.59103232,68.81677448,72.33463119
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,New Caledonia,NCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,New Zealand,NZL,32.77187704,31.80262955,29.7714986,28.03984476,29.20937904,29.64567813,30.02195354,29.23995213,32.62321729,26.6105987,28.21557013,29.22052296,28.48942749
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nicaragua,NIC,41.1903315,38.93822063,39.2441485,41.47006691,44.13546108,47.2635928,49.71997876,53.53422458,56.43326176,47.02991486,57.93496233,64.61496534,65.56077168
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Niger,NER,25.69212746,24.61129032,26.4856253,24.78620472,27.90606399,30.80017816,29.50900916,29.9259788,35.68740172,46.85645807,49.09193492,47.78683782,39.361615
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nigeria,NGA,19.65017049,36.3647781,27.41794661,35.43100292,18.28737853,19.09138818,21.49798435,30.73438773,25.08984466,31.03423806,17.38726927,21.46429968,12.9413891
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Northern Mariana Islands,MNP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Norway,NOR,28.90768931,28.31210832,27.25203037,26.93513821,27.93413622,27.42543523,27.72386012,29.88972539,28.9916634,27.91519769,28.58978977,28.49501052,27.68935602
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Oman,OMN,25.9045943,29.33429599,27.91514416,32.79555673,38.86951773,31.06016233,31.66427898,39.98937077,37.18064232,34.64604172,32.68640565,43.03269275,45.05455945
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Pakistan,PAK,14.6882827,15.71199416,15.31401272,16.12552834,14.63322921,19.5637946,21.54776684,19.77581515,23.21189061,19.67609584,19.35265873,18.97323549,20.40883945
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Palau,PLW,103.5593491,79.9837086,78.99116783,71.95821495,78.52377684,71.69336107,76.56873971,74.13806843,80.84105731,68.64706696,75.13016695,80.20335929,83.78894249
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Panama,PAN,69.81885461,65.9233538,62.28529057,58.54235611,63.90795032,69.05727237,69.47773823,69.29111491,70.24955795,63.20222487,69.10748557,79.05772381,74.96661204
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Papua New Guinea,PNG,49.24347871,52.25039966,58.00329973,54.03110268,58.91886141,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Paraguay,PRY,38.24522773,35.59334397,36.3375649,39.82180274,41.17305005,46.00112964,49.04159586,46.84276679,49.53616815,44.75945487,51.48664094,50.28702735,48.70691558
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Peru,PER,18.79189815,18.32468429,17.76024966,18.1392533,18.61524392,20.29729306,20.85866832,23.37748522,28.0726406,21.23251294,23.45253605,25.58641496,25.14136323
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Philippines,PHL,53.36056603,52.88208903,55.68807513,54.69227826,54.06987225,51.74156444,48.362769,43.35861064,39.37022604,33.35803115,36.61619832,35.66707121,34.08039644
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Poland,POL,33.58280102,30.84748653,32.1662388,36.04600853,37.17769539,35.86619813,40.10039344,42.12692739,43.19122351,38.33080001,42.06012207,44.52713818,44.89580059
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Portugal,PRT,39.23253339,37.64007121,35.21550098,33.68655817,35.50859313,35.83755053,38.1559689,38.64733705,40.83805756,34.00156593,37.43159749,38.57254694,38.21839086
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Puerto Rico,PRI,62.14242337,60.23370488,56.88926975,65.21006753,64.40352384,64.37169531,66.49971435,64.75215001,63.4553973,56.13419294,53.43181794,55.60475476,54.26543285
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Qatar,QAT,22.32930112,29.07581454,28.1269508,28.46736631,26.20420389,29.66049935,35.75318915,35.83673385,28.07048903,29.00928688,23.75060735,25.78996526,28.74215879
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Romania,ROM,37.99702985,40.53970685,40.82480508,41.96958057,44.57707331,43.01911124,43.99246118,43.44698727,40.18535109,33.78154707,38.44277312,42.41215494,42.34411491
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Russian Federation,RUS,24.03361805,24.21731741,24.4583426,23.87828723,22.16396134,21.51018253,21.00292642,21.54206226,22.07290571,20.49695982,21.1399447,21.73486289,22.28044538
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Rwanda,RWA,24.87835344,24.27642728,23.71457236,23.5465995,24.75961538,25.20833333,25.29137529,24.45520581,27.83072817,26.81471661,27.95666566,29.61518461,31.95039459
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Samoa,WSM,50.95895795,70.52489342,67.30558735,48.08629207,44.68735613,49.37562063,52.55540007,54.90331313,47.97383027,51.77403199,53.12181817,48.69269241,51.71087072
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,San Marino,SMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sao Tome and Principe,STP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Saudi Arabia,SAU,24.90218027,24.07401471,23.77624751,24.11501675,24.09750557,24.90333295,30.11269643,34.92587696,33.99112884,37.76972091,33.06741488,29.57058929,29.32140503
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Senegal,SEN,37.2167906,37.7642929,38.96523972,38.73645728,39.76871929,42.42418244,43.09744941,47.84521875,52.42943377,41.16058565,40.24488256,41.68648996,42.32520896
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Serbia,SRB,14.31707835,37.74376339,38.72534402,39.55059173,50.63329852,47.13920156,50.59934125,52.66337379,54.13892141,42.74474238,47.92145644,49.37352886,53.59663558
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Seychelles,SYC,81.90446873,103.600011,85.38436323,86.51762128,81.56322708,100.0070978,100.5302671,91.80703826,112.1247318,117.0246752,108.0780605,111.3887737,109.4314235
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sierra Leone,SLE,39.39511934,27.86526717,30.18160705,32.31974435,29.46990319,29.70727246,25.04741098,24.69180554,25.69428487,27.93676149,34.47283542,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Singapore,SGP,176.8896432,168.2698012,168.3137146,177.6298583,189.9562439,196.2510256,200.2540933,183.9155273,209.3876618,168.3505564,172.8403644,174.8739366,172.7917038
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sint Maarten (Dutch part),SXM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Slovak Republic,SVK,56.63371105,65.82085571,64.71374262,64.09014889,71.449347,76.88456505,85.25535865,84.62240444,83.08068467,69.31373588,78.00729552,86.18499111,88.10733272
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Slovenia,SVN,53.67350599,52.78976411,51.16958458,51.21262297,56.41086703,60.21754155,64.74322287,68.89489508,68.03552142,55.37385736,62.85322115,68.53833582,69.07471847
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Solomon Islands,SLB,38.63246319,35.89058736,30.47957935,31.67567568,42.36714632,54.60583309,57.23534659,64.02443657,67.2,57.6,82.3129062,73.28721583,63.48493634
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Somalia,SOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,24.27890527,25.42684527,27.98381529,24.51677705,25.61092249,26.70244549,31.00335408,32.50925259,37.24295081,27.50637478,27.37375243,29.57684841,31.01302134
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Sudan,SSD,NA,NA,NA,NA,NA,NA,NA,NA,31.23923739,34.52144981,29.50896552,27.15073943,45.25957892
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Spain,ESP,31.62166344,30.21194291,28.5057281,27.66406297,29.03357247,29.66732075,30.78730205,31.69872142,30.44193416,23.82417978,26.82482309,29.1669664,29.14566697
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sri Lanka,LKA,49.6207526,43.56742549,41.42180159,40.6827445,44.15204217,41.26709997,41.13265139,39.49151197,38.52755651,27.82077529,26.81155195,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Kitts and Nevis,KNA,59.27014385,52.56371545,53.35359383,55.25534998,48.21902186,51.57297616,50.41732822,50.62059092,59.48362906,51.82543805,53.04689754,51.4080172,48.07921403
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Lucia,LCA,57.10728544,54.24479478,53.74483603,61.6847923,56.16529056,62.83504474,65.75605924,63.69726485,68.6718154,54.59726451,63.0193452,63.27194483,57.32397005
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Martin (French part),MAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,St. Vincent and the Grenadines,VCT,50.58933817,48.70679669,46.50932904,50.10155668,52.14728983,52.87421762,53.35050618,61.72757396,61.94986353,57.49454669,57.12891208,55.70217137,57.92699906
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sudan,SDN,13.4196774,12.79546629,17.41739011,17.16976882,20.03235256,28.4018632,26.67125135,22.6665105,19.58951626,19.99823889,17.23211117,15.54403894,16.84620038
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Suriname,SUR,33.19901296,54.42705159,39.58868223,45.55461697,48.11526974,45.15660408,NA,NA,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Swaziland,SWZ,88.01479059,98.47804005,101.0298972,101.9008642,87.46962216,91.19089637,79.00911732,76.96011675,68.6800016,75.80740796,74.96333374,56.77775737,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sweden,SWE,38.2294596,37.5222446,35.77351592,34.90382252,35.84690824,38.7007146,40.5994874,41.28171431,43.54603364,38.69099948,40.71765463,41.97863193,41.39188016
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Switzerland,CHE,46.05622437,45.27621907,42.25831231,41.53246147,42.59016017,46.67242465,48.22054386,50.26963233,52.384376,49.88194469,53.5225375,57.30102953,56.87458249
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Syrian Arab Republic,SYR,28.581951,29.23513222,30.54187099,28.5685692,39.81190159,41.62466248,38.72330052,37.83303084,NA,NA,NA,NA,NA
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tajikistan,TJK,100.9128262,78.36213323,76.0922128,73.48960565,69.90805799,52.80129583,57.15674114,68.68650724,71.76503078,54.46834764,52.61034525,67.17264967,69.08494505
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tanzania,TZA,20.12594462,21.28368882,19.8403333,22.81101724,26.06580553,22.16804675,25.00539113,31.68440893,30.7891127,26.27800112,29.12998381,36.03873747,33.11176971
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Thailand,THA,56.4576712,57.01714851,54.32399042,55.1702768,61.44011356,69.45116817,65.41151851,61.00091149,69.0205721,54.75824776,60.60941816,68.57785307,68.64778752
